statistic,statistic_label,tlist(a1),year,c02339v02812,county,c03346v04033,dwelling_status,c03341v04028,stamp_duty_event,c03344v04031,type_of_buyer,c03342v04029,type_of_sale,unit,value
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,65.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,01,New,2,Executions,-,All Buyer Types,01,Market,Number,64.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,57.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,711.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,670.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,759.0
HPA02C01,Volume Of Sales,2014,2014,17,Tipperary,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,696.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,82.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,50.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,80.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,51.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,894.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,843.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,943.0
HPA02C01,Volume Of Sales,2014,2014,18,Waterford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,869.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,01,New,1,Filings,-,All Buyer Types,01,Market,Number,288.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,198.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,01,New,2,Executions,-,All Buyer Types,01,Market,Number,270.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,206.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1774.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,1654.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1918.0
HPA02C01,Volume Of Sales,2014,2014,19,Galway,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,1716.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,01,New,1,Filings,-,All Buyer Types,01,Market,Number,88.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,83.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,01,New,2,Executions,-,All Buyer Types,01,Market,Number,79.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,75.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,233.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,221.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,254.0
HPA02C01,Volume Of Sales,2014,2014,20,Leitrim,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,230.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,01,New,1,Filings,-,All Buyer Types,01,Market,Number,118.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,115.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,01,New,2,Executions,-,All Buyer Types,01,Market,Number,127.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,120.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,741.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,708.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,788.0
HPA02C01,Volume Of Sales,2014,2014,21,Mayo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,732.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,01,New,1,Filings,-,All Buyer Types,01,Market,Number,79.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,69.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,01,New,2,Executions,-,All Buyer Types,01,Market,Number,68.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,55.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,385.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,378.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,410.0
HPA02C01,Volume Of Sales,2014,2014,22,Roscommon,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,388.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,01,New,1,Filings,-,All Buyer Types,01,Market,Number,101.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,99.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,01,New,2,Executions,-,All Buyer Types,01,Market,Number,106.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,103.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,539.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,476.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,560.0
HPA02C01,Volume Of Sales,2014,2014,23,Sligo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,487.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,01,New,1,Filings,-,All Buyer Types,01,Market,Number,136.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,133.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,01,New,2,Executions,-,All Buyer Types,01,Market,Number,128.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,125.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,441.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,403.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,515.0
HPA02C01,Volume Of Sales,2014,2014,24,Cavan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,431.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,01,New,1,Filings,-,All Buyer Types,01,Market,Number,173.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,133.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,01,New,2,Executions,-,All Buyer Types,01,Market,Number,174.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,134.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,809.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,762.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,866.0
HPA02C01,Volume Of Sales,2014,2014,25,Donegal,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,778.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,01,New,1,Filings,-,All Buyer Types,01,Market,Number,80.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,76.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,01,New,2,Executions,-,All Buyer Types,01,Market,Number,72.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,70.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,213.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,196.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,221.0
HPA02C01,Volume Of Sales,2014,2014,26,Monaghan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,198.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,01,New,1,Filings,-,All Buyer Types,01,Market,Number,6675.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,4831.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,01,New,2,Executions,-,All Buyer Types,01,Market,Number,6351.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,4563.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,40655.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,35607.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,39097.0
HPA02C01,Volume Of Sales,2015,2015,-,All Counties,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,34822.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,01,New,1,Filings,-,All Buyer Types,01,Market,Number,95.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,74.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,01,New,2,Executions,-,All Buyer Types,01,Market,Number,90.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,70.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,392.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,356.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,387.0
HPA02C01,Volume Of Sales,2015,2015,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,360.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Number,2438.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,1429.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Number,2325.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,1362.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,13081.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,10882.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,12445.0
HPA02C01,Volume Of Sales,2015,2015,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,10604.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Number,483.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,463.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,01,New,2,Executions,-,All Buyer Types,01,Market,Number,471.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,450.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1741.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,1566.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1699.0
HPA02C01,Volume Of Sales,2015,2015,03,Kildare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,1505.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,01,New,1,Filings,-,All Buyer Types,01,Market,Number,135.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,41.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,01,New,2,Executions,-,All Buyer Types,01,Market,Number,130.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,36.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,645.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,564.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,641.0
HPA02C01,Volume Of Sales,2015,2015,04,Kilkenny,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,557.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,01,New,1,Filings,-,All Buyer Types,01,Market,Number,92.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,67.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,01,New,2,Executions,-,All Buyer Types,01,Market,Number,84.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,55.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,559.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,486.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,528.0
HPA02C01,Volume Of Sales,2015,2015,05,Laois,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,464.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,95.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,91.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,87.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,83.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,339.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,312.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,331.0
HPA02C01,Volume Of Sales,2015,2015,06,Longford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,316.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,01,New,1,Filings,-,All Buyer Types,01,Market,Number,168.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,137.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,01,New,2,Executions,-,All Buyer Types,01,Market,Number,158.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,128.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1056.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,948.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1018.0
HPA02C01,Volume Of Sales,2015,2015,07,Louth,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,928.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,01,New,1,Filings,-,All Buyer Types,01,Market,Number,222.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,215.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,01,New,2,Executions,-,All Buyer Types,01,Market,Number,215.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,209.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1382.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,1297.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1283.0
HPA02C01,Volume Of Sales,2015,2015,08,Meath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,1218.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,01,New,1,Filings,-,All Buyer Types,01,Market,Number,54.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,17.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,01,New,2,Executions,-,All Buyer Types,01,Market,Number,49.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,12.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,500.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,461.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,488.0
HPA02C01,Volume Of Sales,2015,2015,09,Offaly,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,454.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,01,New,1,Filings,-,All Buyer Types,01,Market,Number,60.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,45.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,01,New,2,Executions,-,All Buyer Types,01,Market,Number,50.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,47.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,886.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,790.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,837.0
HPA02C01,Volume Of Sales,2015,2015,10,Westmeath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,782.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,245.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,167.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,229.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,150.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1339.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,1266.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1317.0
HPA02C01,Volume Of Sales,2015,2015,11,Wexford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,1249.0
HPA02C01,Volume Of Sales,2015,2015,12,Wicklow,01,New,1,Filings,-,All Buyer Types,01,Market,Number,210.0
HPA02C01,Volume Of Sales,2015,2015,12,Wicklow,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,155.0
HPA02C01,Volume Of Sales,2015,2015,12,Wicklow,01,New,2,Executions,-,All Buyer Types,01,Market,Number,223.0
HPA02C01,Volume Of Sales,2015,2015,12,Wicklow,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,171.0
HPA02C01,Volume Of Sales,2015,2015,12,Wicklow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1120.0
